student_id,attempt,question_id,concept,difficulty,correct,time_gap_days,days_since_practice,timestamp,knowledge_state
S045,89,Q343,VIEWS,0.483,1,0.273,37.661,132.994,0.06
S045,90,Q077,HAVING,0.485,0,3.428,16.145,136.422,0.0
S045,91,Q121,VIEWS,0.492,1,0.731,4.16,137.154,0.06
S045,92,Q268,ORDER BY,0.425,0,0.665,17.19,137.819,0.0
S045,93,Q375,TRIGGERS,0.555,0,1.059,9.743,138.877,0.0
S045,94,Q299,GROUP BY,0.419,0,2.399,79.388,141.276,0.0
S045,95,Q452,RIGHT JOIN,0.577,0,4.491,26.56,145.768,0.0
S045,96,Q041,SELECT,0.301,0,1.652,17.774,147.42,0.0
S045,97,Q088,INDEXING,0.69,0,1.158,15.856,148.578,0.0
S045,98,Q141,ORDER BY,0.343,0,2.256,13.015,150.834,0.0
S045,99,Q099,STORED PROCEDURES,0.827,0,0.062,36.376,150.896,0.0
S045,100,Q343,VIEWS,0.483,1,0.101,13.843,150.997,0.06
S046,1,Q499,FOREIGN KEY,0.458,1,0.383,0.383,0.383,0.4578
S046,2,Q067,TRANSACTIONS,0.606,1,1.043,1.426,1.426,0.3542
S046,3,Q091,ORDER BY,0.348,0,0.838,2.264,2.264,0.3255
S046,4,Q018,FOREIGN KEY,0.452,0,0.3,2.181,2.564,0.4001
S046,5,Q429,WHERE,0.391,1,3.35,5.914,5.914,0.4158
S046,6,Q310,WHERE,0.401,0,0.343,0.343,6.257,0.3857
S046,7,Q204,TRIGGERS,0.735,0,2.563,8.82,8.82,0.0801
S046,8,Q018,FOREIGN KEY,0.452,1,0.864,7.12,9.684,0.3533
S046,9,Q267,SELECT,0.307,1,1.759,11.443,11.443,0.3111
S046,10,Q116,ORDER BY,0.363,0,3.155,12.334,14.598,0.1155
S046,11,Q125,JOINS,0.518,1,2.488,17.085,17.085,0.1653
S046,12,Q157,TRIGGERS,0.69,1,1.31,9.575,18.395,0.06
S046,13,Q126,LEFT JOIN,0.589,1,0.197,18.593,18.593,0.2355
S046,14,Q152,PRIMARY KEY,0.249,0,0.528,19.121,19.121,0.1158
S046,15,Q347,FOREIGN KEY,0.405,1,1.632,11.068,20.753,0.2472
S046,16,Q383,PRIMARY KEY,0.392,0,0.413,2.044,21.165,0.0601
S046,17,Q006,ORDER BY,0.205,0,2.309,8.876,23.474,0.0
S046,18,Q116,ORDER BY,0.363,0,0.699,0.699,24.173,0.0
S046,19,Q078,VIEWS,0.48,1,0.317,24.49,24.49,0.06
S046,20,Q467,TRIGGERS,0.624,0,1.856,7.95,26.346,0.0
S046,21,Q010,UNION,0.357,0,0.244,26.59,26.59,0.001
S046,22,Q239,INNER JOIN,0.478,0,2.799,29.389,29.389,0.0
S046,23,Q018,FOREIGN KEY,0.452,0,0.915,9.551,30.304,0.079
S046,24,Q299,GROUP BY,0.419,1,0.086,30.39,30.39,0.06
S046,25,Q419,LEFT JOIN,0.469,0,6.135,17.932,36.525,0.0
S046,26,Q341,NORMALIZATION,0.653,0,0.033,36.558,36.558,0.0
S046,27,Q201,AGGREGATE FUNCTIONS,0.359,0,2.342,38.9,38.9,0.0
S046,28,Q036,NORMALIZATION,0.55,0,4.333,6.675,43.233,0.0
S046,29,Q115,STORED PROCEDURES,0.696,1,6.8,50.033,50.033,0.06
S046,30,Q124,FOREIGN KEY,0.397,1,0.779,20.508,50.811,0.06
S046,31,Q421,JOINS,0.5,1,1.839,35.565,52.65,0.06
S046,32,Q103,WHERE,0.449,0,2.574,48.967,55.224,0.0
S046,33,Q493,LEFT JOIN,0.431,0,2.786,21.486,58.01,0.0
S046,34,Q404,SELECT,0.335,0,1.017,47.585,59.027,0.0
S046,35,Q275,HAVING,0.692,0,1.323,60.351,60.351,0.0
S046,36,Q495,TRIGGERS,0.746,0,0.624,34.629,60.975,0.0
S046,37,Q391,ORDER BY,0.213,1,2.527,39.329,63.502,0.06
S046,38,Q297,RIGHT JOIN,0.489,1,1.996,65.497,65.497,0.06
S046,39,Q468,INNER JOIN,0.4,0,2.69,38.798,68.187,0.0
S046,40,Q199,UNION,0.466,0,2.151,43.749,70.339,0.0
S046,41,Q108,SELECT,0.311,0,3.92,15.231,74.259,0.0
S046,42,Q112,INDEXING,0.48,0,0.417,74.675,74.675,0.0
S046,43,Q209,STORED PROCEDURES,0.739,0,0.843,25.485,75.518,0.0
S046,44,Q134,ORDER BY,0.387,0,0.349,12.365,75.867,0.0
S046,45,Q171,HAVING,0.455,0,0.062,15.578,75.929,0.0
S046,46,Q028,STORED PROCEDURES,0.783,0,1.709,2.12,77.638,0.0
S046,47,Q255,RIGHT JOIN,0.673,0,2.413,14.554,80.051,0.0
S046,48,Q279,FOREIGN KEY,0.269,0,0.879,30.118,80.93,0.0
S046,49,Q112,INDEXING,0.48,0,1.987,8.241,82.917,0.0
S046,50,Q150,PRIMARY KEY,0.22,0,1.499,63.251,84.416,0.0
S046,51,Q089,RIGHT JOIN,0.546,0,1.159,5.524,85.575,0.0
S046,52,Q174,SELECT,0.261,0,1.505,12.822,87.08,0.0
S046,53,Q364,WHERE,0.339,0,1.841,33.697,88.921,0.0
S046,54,Q012,INDEXING,0.52,0,0.306,6.31,89.227,0.0
S046,55,Q066,SELECT,0.207,0,3.414,5.561,92.641,0.0
S046,56,Q371,JOINS,0.51,0,1.485,41.476,94.126,0.0
S046,57,Q235,AGGREGATE FUNCTIONS,0.512,0,1.907,57.133,96.033,0.0
S046,58,Q242,WHERE,0.22,1,0.745,7.857,96.778,0.06
S046,59,Q435,NORMALIZATION,0.623,0,0.829,54.374,97.607,0.0
S046,60,Q170,TRIGGERS,0.682,0,0.643,37.275,98.25,0.0
S046,61,Q336,RIGHT JOIN,0.557,1,2.613,15.287,100.863,0.06
S046,62,Q275,HAVING,0.692,1,4.702,29.636,105.565,0.06
S046,63,Q405,LEFT JOIN,0.648,0,1.527,49.082,107.092,0.0
S046,64,Q303,WHERE,0.319,0,0.699,11.012,107.791,0.0
S046,65,Q066,SELECT,0.207,0,1.382,16.532,109.173,0.0
S046,66,Q082,WHERE,0.333,1,2.205,3.587,111.378,0.06
S046,67,Q098,AGGREGATE FUNCTIONS,0.402,1,0.095,15.44,111.473,0.06
S046,68,Q210,GROUP BY,0.475,0,6.344,87.427,117.817,0.0
S046,69,Q157,TRIGGERS,0.69,0,3.546,23.113,121.363,0.0
S046,70,Q022,UNION,0.499,0,2.183,53.208,123.546,0.0
S046,71,Q472,INNER JOIN,0.643,1,0.136,55.495,123.682,0.06
S046,72,Q058,AGGREGATE FUNCTIONS,0.361,0,1.764,13.973,125.446,0.0
S046,73,Q002,NORMALIZATION,0.72,0,5.439,33.279,130.885,0.0
S046,74,Q352,AGGREGATE FUNCTIONS,0.46,0,3.197,8.636,134.082,0.0
S046,75,Q224,RIGHT JOIN,0.546,0,0.021,33.24,134.103,0.0
S046,76,Q355,NORMALIZATION,0.531,1,6.463,9.68,140.565,0.06
S046,77,Q313,WHERE,0.359,0,2.705,31.892,143.27,0.0
S046,78,Q040,LEFT JOIN,0.619,0,0.31,36.488,143.58,0.0
S046,79,Q358,INNER JOIN,0.377,0,0.371,20.269,143.951,0.0
S046,80,Q393,HAVING,0.419,0,0.576,38.962,144.527,0.0
S046,81,Q403,UNION,0.464,0,0.884,21.865,145.411,0.0
S046,82,Q144,SUBQUERIES,0.813,0,2.089,147.5,147.5,0.0
S046,83,Q405,LEFT JOIN,0.648,0,0.077,3.996,147.576,0.0
S046,84,Q281,HAVING,0.584,1,1.755,4.804,149.331,0.06
S046,85,Q391,ORDER BY,0.213,1,0.673,74.137,150.004,0.06
S046,86,Q139,SELECT,0.229,1,0.584,41.415,150.588,0.06
S046,87,Q486,INNER JOIN,0.576,0,0.164,6.801,150.752,0.0
S046,88,Q194,VIEWS,0.66,0,2.938,129.2,153.69,0.0
S046,89,Q331,STORED PROCEDURES,0.731,1,0.956,77.007,154.646,0.06
S046,90,Q116,ORDER BY,0.363,1,0.019,4.661,154.665,0.06
S046,91,Q252,ORDER BY,0.263,0,3.143,3.143,157.808,0.0
S046,92,Q181,FOREIGN KEY,0.273,0,0.835,77.713,158.643,0.0
S046,93,Q067,TRANSACTIONS,0.606,1,0.671,157.888,159.314,0.06
S046,94,Q139,SELECT,0.229,0,1.902,10.628,161.216,0.0
S046,95,Q273,GROUP BY,0.489,0,0.093,43.492,161.309,0.0
S046,96,Q097,STORED PROCEDURES,0.801,0,1.525,8.188,162.833,0.0
S046,97,Q137,ORDER BY,0.445,1,0.411,5.436,163.244,0.06
S046,98,Q425,INNER JOIN,0.522,0,3.78,16.272,167.024,0.0
S046,99,Q135,HAVING,0.678,0,0.304,17.998,167.328,0.0
S046,100,Q134,ORDER BY,0.387,0,0.613,4.698,167.941,0.0
S047,1,Q484,JOINS,0.63,0,1.373,1.373,1.373,0.155
S047,2,Q280,JOINS,0.685,1,1.249,1.249,2.622,0.1962
S047,3,Q290,SELECT,0.153,1,2.146,4.768,4.768,0.3815
S047,4,Q266,FOREIGN KEY,0.324,0,1.269,6.036,6.036,0.2375
S047,5,Q432,NORMALIZATION,0.754,0,0.184,6.221,6.221,0.2987
S047,6,Q152,PRIMARY KEY,0.249,0,1.917,8.138,8.138,0.3152
S047,7,Q111,TRANSACTIONS,0.674,0,1.38,9.518,9.518,0.1782
S047,8,Q440,SUBQUERIES,0.653,1,0.242,9.76,9.76,0.168
S047,9,Q071,SUBQUERIES,0.651,0,0.458,0.458,10.218,0.1361
S047,10,Q449,HAVING,0.677,1,0.305,10.523,10.523,0.3011
S047,11,Q452,RIGHT JOIN,0.577,0,1.803,12.326,12.326,0.0402
S047,12,Q256,ORDER BY,0.346,1,0.613,12.938,12.938,0.1311
S047,13,Q480,STORED PROCEDURES,0.638,0,0.269,13.207,13.207,0.1878
S047,14,Q274,STORED PROCEDURES,0.63,0,0.987,0.987,14.194,0.148
S047,15,Q139,SELECT,0.229,1,1.534,10.96,15.728,0.2771
S047,16,Q484,JOINS,0.63,1,0.658,13.763,16.385,0.06
S047,17,Q490,STORED PROCEDURES,0.81,0,2.942,5.133,19.327,0.046
S047,18,Q441,JOINS,0.52,1,1.986,4.927,21.313,0.06
S047,19,Q458,TRIGGERS,0.727,0,3.132,24.444,24.444,0.0
S047,20,Q207,WHERE,0.265,1,2.703,27.147,27.147,0.0869
S047,21,Q405,LEFT JOIN,0.648,0,0.805,27.952,27.952,0.0
S047,22,Q360,PRIMARY KEY,0.348,0,0.254,20.068,28.207,0.0
S047,23,Q208,INNER JOIN,0.385,0,0.026,28.233,28.233,0.0
S047,24,Q287,VIEWS,0.513,1,2.875,31.108,31.108,0.06
S047,25,Q198,TRIGGERS,0.796,0,4.996,11.659,36.103,0.0
S047,26,Q368,WHERE,0.261,1,0.743,9.7,36.847,0.06
S047,27,Q098,AGGREGATE FUNCTIONS,0.402,0,2.727,39.574,39.574,0.0
S047,28,Q308,NORMALIZATION,0.626,0,3.247,36.6,42.821,0.0
S047,29,Q140,STORED PROCEDURES,0.717,1,0.103,23.598,42.925,0.06
S047,30,Q125,JOINS,0.518,0,3.3,24.912,46.225,0.0
S047,31,Q031,INDEXING,0.548,0,0.228,46.453,46.453,0.0
S047,32,Q258,SELECT,0.206,0,1.089,31.814,47.542,0.0
S047,33,Q377,JOINS,0.519,0,0.069,1.386,47.611,0.0
S047,34,Q489,SELECT,0.156,1,3.171,3.241,50.782,0.06
S047,35,Q215,VIEWS,0.633,0,1.282,20.956,52.064,0.0
S047,36,Q332,TRIGGERS,0.562,0,0.306,16.267,52.37,0.0
S047,37,Q242,WHERE,0.22,0,0.565,16.088,52.935,0.0
S047,38,Q145,VIEWS,0.655,0,1.14,2.011,54.075,0.0
S047,39,Q290,SELECT,0.153,1,0.706,3.998,54.781,0.06
S047,40,Q374,RIGHT JOIN,0.474,1,0.61,43.065,55.391,0.06
S047,41,Q346,NORMALIZATION,0.661,0,1.535,14.105,56.926,0.0
S047,42,Q389,HAVING,0.552,0,0.37,46.773,57.296,0.0
S047,43,Q150,PRIMARY KEY,0.22,1,0.638,29.727,57.934,0.06
S047,44,Q493,LEFT JOIN,0.431,0,2.713,32.694,60.647,0.0
S047,45,Q468,INNER JOIN,0.4,0,1.09,33.504,61.737,0.0
S047,46,Q172,RIGHT JOIN,0.657,0,2.765,9.11,64.501,0.0
S047,47,Q044,RIGHT JOIN,0.637,0,0.476,0.476,64.977,0.0
S047,48,Q234,HAVING,0.621,0,1.16,8.841,66.137,0.0
S047,49,Q336,RIGHT JOIN,0.557,1,3.757,4.917,69.894,0.06
S047,50,Q322,TRANSACTIONS,0.638,1,1.035,61.412,70.93,0.06
S047,51,Q324,WHERE,0.282,0,1.477,19.472,72.407,0.0
S047,52,Q370,SELECT,0.152,0,0.056,17.683,72.463,0.0
S047,53,Q194,VIEWS,0.66,0,2.269,20.658,74.733,0.0
S047,54,Q215,VIEWS,0.633,0,1.116,1.116,75.848,0.0
S047,55,Q257,VIEWS,0.425,0,0.551,0.551,76.399,0.0
S047,56,Q206,SUBQUERIES,0.557,0,0.276,66.457,76.675,0.0
S047,57,Q316,JOINS,0.535,1,1.689,30.753,78.364,0.06
S047,58,Q423,TRANSACTIONS,0.738,0,2.653,10.087,81.017,0.0
S047,59,Q327,INDEXING,0.496,1,2.788,37.352,83.805,0.06
S047,60,Q133,FOREIGN KEY,0.479,0,0.54,78.309,84.345,0.0
S047,61,Q071,SUBQUERIES,0.651,1,0.199,7.869,84.544,0.06
S047,62,Q328,INDEXING,0.642,0,7.806,8.545,92.35,0.0
S047,63,Q142,STORED PROCEDURES,0.735,0,0.692,50.117,93.042,0.0
S047,64,Q065,INNER JOIN,0.622,0,1.058,32.363,94.1,0.0
S047,65,Q241,STORED PROCEDURES,0.818,0,0.764,1.822,94.864,0.0
S047,66,Q454,AGGREGATE FUNCTIONS,0.435,0,0.788,56.078,95.652,0.0
S047,67,Q267,SELECT,0.307,0,1.142,24.33,96.794,0.0
S047,68,Q344,SELECT,0.171,1,0.216,0.216,97.01,0.06
S047,69,Q032,FOREIGN KEY,0.299,1,4.72,17.385,101.73,0.06
S047,70,Q261,NORMALIZATION,0.767,0,1.426,46.23,103.156,0.0
S047,71,Q250,INNER JOIN,0.477,0,0.698,9.754,103.854,0.0
S047,72,Q328,INDEXING,0.642,0,2.871,14.375,106.725,0.0
S047,73,Q234,HAVING,0.621,0,0.171,40.759,106.896,0.0
S047,74,Q370,SELECT,0.152,0,5.227,15.113,112.123,0.0
S047,75,Q285,SELECT,0.344,0,1.277,1.277,113.401,0.0
S047,76,Q135,HAVING,0.678,0,0.028,6.532,113.429,0.0
S047,77,Q119,INDEXING,0.674,0,0.313,7.016,113.741,0.0
S047,78,Q338,FOREIGN KEY,0.333,0,3.325,15.337,117.067,0.0
S047,79,Q277,TRANSACTIONS,0.681,0,3.89,39.94,120.957,0.0
S047,80,Q123,TRIGGERS,0.741,0,0.853,69.44,121.81,0.0
S047,81,Q439,HAVING,0.648,1,4.557,12.939,126.367,0.06
S047,82,Q232,PRIMARY KEY,0.433,0,0.42,68.853,126.787,0.0
S047,83,Q081,SELECT,0.21,0,3.091,16.477,129.878,0.0
S047,84,Q452,RIGHT JOIN,0.577,0,2.217,62.2,132.095,0.0
S047,85,Q080,HAVING,0.504,0,2.15,7.878,134.245,0.0
S047,86,Q333,HAVING,0.504,1,1.268,1.268,135.513,0.06
S047,87,Q182,NORMALIZATION,0.512,0,1.26,33.617,136.773,0.0
S047,88,Q083,JOINS,0.473,0,0.653,59.062,137.426,0.0
S047,89,Q496,NORMALIZATION,0.716,0,1.869,2.523,139.295,0.0
S047,90,Q052,RIGHT JOIN,0.663,1,2.943,10.144,142.238,0.06
S047,91,Q458,TRIGGERS,0.727,0,0.791,21.22,143.029,0.0
S047,92,Q217,PRIMARY KEY,0.385,0,2.012,18.255,145.042,0.0
S047,93,Q383,PRIMARY KEY,0.392,1,1.998,1.998,147.039,0.06
S047,94,Q077,HAVING,0.485,1,3.393,14.919,150.432,0.06
S047,95,Q097,STORED PROCEDURES,0.801,0,0.728,56.297,151.161,0.0
S047,96,Q002,NORMALIZATION,0.72,0,2.236,14.102,153.397,0.0
S047,97,Q138,TRANSACTIONS,0.588,0,1.112,33.553,154.51,0.0
S047,98,Q377,JOINS,0.519,0,0.912,17.996,155.422,0.0
S047,99,Q063,UNION,0.406,0,0.772,156.194,156.194,0.0
S047,100,Q452,RIGHT JOIN,0.577,1,0.383,14.339,156.577,0.06
S048,1,Q272,LEFT JOIN,0.451,1,0.782,0.782,0.782,0.472
S048,2,Q121,VIEWS,0.492,1,0.315,1.097,1.097,0.355
S048,3,Q315,WHERE,0.287,0,0.227,1.324,1.324,0.3358
S048,4,Q333,HAVING,0.504,1,0.058,1.382,1.382,0.4302
S048,5,Q480,STORED PROCEDURES,0.638,1,1.672,3.054,3.054,0.2329
S048,6,Q116,ORDER BY,0.363,0,0.155,3.209,3.209,0.1337
S048,7,Q343,VIEWS,0.483,1,0.41,2.522,3.619,0.3771
S048,8,Q167,PRIMARY KEY,0.442,0,3.543,7.162,7.162,0.1796
S048,9,Q050,ORDER BY,0.39,0,0.026,3.979,7.188,0.0491
S048,10,Q348,FOREIGN KEY,0.366,1,2.611,9.799,9.799,0.1497
S048,11,Q309,HAVING,0.586,0,0.49,8.907,10.289,0.2716
S048,12,Q340,NORMALIZATION,0.688,0,0.987,11.276,11.276,0.2265
S048,13,Q150,PRIMARY KEY,0.22,1,1.492,5.606,12.769,0.1555
S048,14,Q177,INDEXING,0.605,0,0.899,13.667,13.667,0.0407
S048,15,Q007,WHERE,0.38,1,0.837,13.18,14.505,0.1981
S048,16,Q478,VIEWS,0.411,1,1.078,11.964,15.583,0.2577
S048,17,Q195,TRANSACTIONS,0.673,0,0.288,15.871,15.871,0.1669
S048,18,Q184,HAVING,0.542,0,1.643,7.225,17.514,0.1382
S048,19,Q263,GROUP BY,0.516,1,1.299,18.813,18.813,0.0744
S048,20,Q310,WHERE,0.401,0,3.336,7.644,22.149,0.0584
S048,21,Q195,TRANSACTIONS,0.673,0,1.352,7.629,23.501,0.0275
S048,22,Q235,AGGREGATE FUNCTIONS,0.512,1,1.88,25.381,25.381,0.1268
S048,23,Q469,SELECT,0.241,0,0.327,25.708,25.708,0.0
S048,24,Q182,NORMALIZATION,0.512,0,1.557,15.989,27.265,0.0
S048,25,Q231,INDEXING,0.687,1,1.33,14.928,28.595,0.06
S048,26,Q163,INNER JOIN,0.376,0,0.743,29.338,29.338,0.0
S048,27,Q053,SUBQUERIES,0.682,0,1.758,31.096,31.096,0.0
S048,28,Q236,NORMALIZATION,0.543,1,3.858,7.688,34.953,0.06
S048,29,Q158,VIEWS,0.411,0,0.199,19.569,35.152,0.0
S048,30,Q456,FOREIGN KEY,0.297,0,1.121,26.474,36.273,0.0
S048,31,Q028,STORED PROCEDURES,0.783,0,2.011,35.231,38.285,0.0
S048,32,Q211,GROUP BY,0.403,0,2.592,22.064,40.877,0.0
S048,33,Q330,ORDER BY,0.419,0,1.739,35.428,42.616,0.0
S048,34,Q120,LEFT JOIN,0.655,0,0.633,42.466,43.249,0.0
S048,35,Q004,AGGREGATE FUNCTIONS,0.438,0,0.943,18.81,44.191,0.0
S048,36,Q335,JOINS,0.436,1,0.134,44.325,44.325,0.06
S048,37,Q076,WHERE,0.378,1,4.396,26.573,48.721,0.06
S048,38,Q265,NORMALIZATION,0.689,0,1.247,15.015,49.969,0.0
S048,39,Q428,SELECT,0.158,0,2.346,26.606,52.315,0.0
S048,40,Q400,VIEWS,0.655,0,0.603,17.766,52.918,0.0
S048,41,Q397,RIGHT JOIN,0.678,0,0.012,52.93,52.93,0.0
S048,42,Q316,JOINS,0.535,0,0.107,8.712,53.037,0.0
S048,43,Q001,INNER JOIN,0.589,0,0.344,24.044,53.382,0.0
S048,44,Q034,PRIMARY KEY,0.268,0,0.518,41.131,53.9,0.0
S048,45,Q486,INNER JOIN,0.576,0,0.05,0.568,53.949,0.0
S048,46,Q340,NORMALIZATION,0.688,0,4.292,8.273,58.241,0.0
S048,47,Q114,STORED PROCEDURES,0.598,0,1.393,21.35,59.635,0.0
S048,48,Q143,WHERE,0.264,1,0.424,11.337,60.059,0.06
S048,49,Q212,RIGHT JOIN,0.621,0,1.998,9.127,62.057,0.0
S048,50,Q216,HAVING,0.472,0,1.333,45.876,63.39,0.0
S048,51,Q391,ORDER BY,0.213,0,1.149,21.923,64.539,0.0
S048,52,Q277,TRANSACTIONS,0.681,0,0.028,41.066,64.567,0.0
S048,53,Q094,TRANSACTIONS,0.694,0,0.205,0.205,64.771,0.0
S048,54,Q470,AGGREGATE FUNCTIONS,0.49,1,1.308,21.888,66.08,0.06
S048,55,Q078,VIEWS,0.48,0,0.618,13.779,66.698,0.0
S048,56,Q158,VIEWS,0.411,1,3.657,3.657,70.355,0.06
S048,57,Q309,HAVING,0.586,1,0.686,7.65,71.04,0.06
S048,58,Q499,FOREIGN KEY,0.458,1,0.377,35.144,71.418,0.06
S048,59,Q112,INDEXING,0.48,0,0.635,43.457,72.052,0.0
S048,60,Q064,AGGREGATE FUNCTIONS,0.397,0,3.77,9.743,75.822,0.0
S048,61,Q069,LEFT JOIN,0.56,0,0.902,33.476,76.725,0.0
S048,62,Q164,PRIMARY KEY,0.249,0,0.059,22.884,76.783,0.0
S048,63,Q021,NORMALIZATION,0.705,0,0.606,19.148,77.39,0.0
S048,64,Q024,VIEWS,0.478,0,0.606,7.642,77.996,0.0
S048,65,Q358,INNER JOIN,0.377,0,1.406,25.453,79.402,0.0
S048,66,Q380,JOINS,0.601,0,1.153,27.518,80.555,0.0
S048,67,Q339,RIGHT JOIN,0.478,0,0.164,18.663,80.72,0.0
S048,68,Q453,FOREIGN KEY,0.484,1,1.046,10.348,81.766,0.06
S048,69,Q161,SELECT,0.357,0,0.795,30.246,82.561,0.0
S048,70,Q193,INDEXING,0.643,0,3.289,13.797,85.849,0.0
S048,71,Q392,STORED PROCEDURES,0.686,0,0.267,26.481,86.116,0.0
S048,72,Q354,JOINS,0.56,1,1.524,7.085,87.64,0.06
S048,73,Q013,NORMALIZATION,0.686,0,1.783,12.033,89.423,0.0
S048,74,Q151,INNER JOIN,0.5,0,0.911,10.932,90.334,0.0
S048,75,Q158,VIEWS,0.411,1,0.703,13.041,91.037,0.06
S048,76,Q076,WHERE,0.378,0,0.28,31.258,91.317,0.0
S048,77,Q152,PRIMARY KEY,0.249,1,1.653,16.186,92.97,0.06
S048,78,Q385,GROUP BY,0.478,0,0.975,53.068,93.945,0.0
S048,79,Q097,STORED PROCEDURES,0.801,0,0.763,8.592,94.708,0.0
S048,80,Q219,VIEWS,0.56,0,1.252,4.923,95.96,0.0
S048,81,Q202,PRIMARY KEY,0.254,0,1.723,4.713,97.683,0.0
S048,82,Q412,LEFT JOIN,0.536,0,2.976,23.935,100.66,0.0
S048,83,Q356,HAVING,0.455,0,0.13,29.75,100.79,0.0
S048,84,Q078,VIEWS,0.48,0,1.188,6.018,101.978,0.0
S048,85,Q214,INDEXING,0.488,0,1.052,17.18,103.029,0.0
S048,86,Q033,LEFT JOIN,0.653,1,1.39,3.759,104.419,0.06
S048,87,Q198,TRIGGERS,0.796,1,0.948,105.367,105.367,0.06
S048,88,Q353,PRIMARY KEY,0.417,1,1.86,9.544,107.228,0.06
S048,89,Q241,STORED PROCEDURES,0.818,0,0.321,12.841,107.549,0.0
S048,90,Q239,INNER JOIN,0.478,0,0.695,17.91,108.244,0.0
S048,91,Q098,AGGREGATE FUNCTIONS,0.402,0,2.225,34.647,110.469,0.0
S048,92,Q040,LEFT JOIN,0.619,0,0.565,6.616,111.035,0.0
S048,93,Q196,STORED PROCEDURES,0.722,0,1.003,4.488,112.037,0.0
S048,94,Q265,NORMALIZATION,0.689,0,0.781,23.396,112.819,0.0
S048,95,Q219,VIEWS,0.56,0,3.767,14.608,116.586,0.0
S048,96,Q123,TRIGGERS,0.741,0,0.394,11.613,116.98,0.0
S048,97,Q487,SUBQUERIES,0.631,0,3.047,88.932,120.027,0.0
S048,98,Q258,SELECT,0.206,1,0.54,38.007,120.568,0.06
S048,99,Q426,JOINS,0.626,0,1.54,34.467,122.107,0.0
S048,100,Q469,SELECT,0.241,0,0.102,1.642,122.21,0.0104
S049,1,Q135,HAVING,0.678,0,0.658,0.658,0.658,0.314
S049,2,Q055,INNER JOIN,0.493,0,1.493,2.151,2.151,0.3485
S049,3,Q307,VIEWS,0.44,0,3.315,5.466,5.466,0.2688
S049,4,Q498,FOREIGN KEY,0.401,0,0.048,5.514,5.514,0.3862
S049,5,Q199,UNION,0.466,0,0.404,5.919,5.919,0.1471
S049,6,Q001,INNER JOIN,0.589,0,0.175,3.943,6.093,0.2644
S049,7,Q197,SELECT,0.265,0,0.411,6.504,6.504,0.2975
S049,8,Q160,AGGREGATE FUNCTIONS,0.338,0,0.044,6.549,6.549,0.3619
S049,9,Q433,TRANSACTIONS,0.619,0,0.682,7.23,7.23,0.3454
S049,10,Q284,HAVING,0.408,1,0.383,6.956,7.614,0.2696
S049,11,Q336,RIGHT JOIN,0.557,0,0.65,8.263,8.263,0.2752
S049,12,Q359,UNION,0.42,0,0.066,2.411,8.33,0.0859
S049,13,Q016,INNER JOIN,0.401,1,0.278,2.514,8.607,0.2867
S049,14,Q281,HAVING,0.584,0,0.952,1.946,9.559,0.2155
S049,15,Q368,WHERE,0.261,0,3.939,13.498,13.498,0.0624
S049,16,Q324,WHERE,0.282,0,2.471,2.471,15.97,0.0003
S049,17,Q402,AGGREGATE FUNCTIONS,0.582,0,1.266,10.687,17.236,0.1766
S049,18,Q407,ORDER BY,0.241,0,1.53,18.766,18.766,0.0
S049,19,Q254,TRANSACTIONS,0.536,0,1.005,12.541,19.771,0.1323
S049,20,Q347,FOREIGN KEY,0.405,0,0.542,14.8,20.314,0.1392
S049,21,Q064,AGGREGATE FUNCTIONS,0.397,0,2.786,5.864,23.099,0.0636
S049,22,Q463,AGGREGATE FUNCTIONS,0.577,0,0.089,0.089,23.188,0.0373
S049,23,Q026,JOINS,0.462,0,2.508,25.696,25.696,0.0
S049,24,Q285,SELECT,0.344,0,0.109,19.3,25.805,0.0
S049,25,Q420,INNER JOIN,0.385,0,1.225,18.423,27.03,0.0
S049,26,Q374,RIGHT JOIN,0.474,1,2.045,20.812,29.075,0.06
S049,27,Q430,SUBQUERIES,0.653,1,0.455,29.53,29.53,0.06
S049,28,Q054,TRIGGERS,0.559,1,1.666,31.196,31.196,0.06
S049,29,Q373,AGGREGATE FUNCTIONS,0.326,0,0.576,8.584,31.772,0.0
S049,30,Q010,UNION,0.357,0,0.054,23.497,31.826,0.0
S049,31,Q494,NORMALIZATION,0.671,0,0.655,32.482,32.482,0.0
S049,32,Q180,INDEXING,0.498,0,1.534,34.015,34.015,0.0
S049,33,Q103,WHERE,0.449,1,1.866,19.912,35.882,0.06
S049,34,Q353,PRIMARY KEY,0.417,1,6.286,42.168,42.168,0.06
S049,35,Q392,STORED PROCEDURES,0.686,0,0.675,42.842,42.842,0.0
S049,36,Q054,TRIGGERS,0.559,0,0.042,11.688,42.884,0.0
S049,37,Q014,UNION,0.504,0,2.567,13.624,45.451,0.0
S049,38,Q364,WHERE,0.339,1,0.192,9.761,45.642,0.06
S049,39,Q304,ORDER BY,0.33,1,1.801,28.677,47.443,0.06
S049,40,Q453,FOREIGN KEY,0.484,0,0.054,27.183,47.497,0.0
S049,41,Q282,WHERE,0.221,1,0.181,2.035,47.678,0.0895
S049,42,Q335,JOINS,0.436,0,1.563,23.545,49.241,0.0
S049,43,Q499,FOREIGN KEY,0.458,0,1.052,2.796,50.292,0.0
S049,44,Q385,GROUP BY,0.478,0,0.784,51.076,51.076,0.0
S049,45,Q053,SUBQUERIES,0.682,0,0.608,22.154,51.685,0.0
